dataset,batch_size,learning_rate,momentum,weight_decay,gamma,decay_period,gpu,epochs,seed,k,model,use_project_head,norm_type,save_feat,sampling_size,select_size,attack_epoch,interpolate,classifier,property,attack_feat,begin_range,end_range,target_num,defense,d_para,d_para2,out_para,defend_scope,defend_side,adaptive_noise,norm_threshold,sigma_low,sigma_high,sigma_alpha,curriculum,warmup_epochs,val_ratio,aligned,n_seeds,log_norms,out_csv,device,accuracy,auc,precision,recall,gnd_frac,pred_frac,used_time
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_grad,0,100,100,lap_noise,0.1,1.0,-1.0,victim_only,grad,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.7871,0.8310,0.5625,0.5152,0.6635,0.5259,9
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_output,0,100,100,lap_noise,0.1,1.0,-1.0,victim_only,grad,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.7871,0.8310,0.5625,0.5152,0.6635,0.5182,9
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_grad,0,100,100,lap_noise,0.1,1.0,-1.0,victim_only,grad,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.7871,0.8310,0.5625,0.5152,0.6635,0.6793,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_output,0,100,100,lap_noise,0.1,1.0,-1.0,victim_only,grad,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.7871,0.8310,0.5625,0.5152,0.6635,0.6451,7
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,en-XGB,sex,all,0,100,100,lap_noise,0.1,1.0,-1.0,victim_only,grad,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.7871,0.8310,0.5625,0.5152,0.6635,0.6071,36
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_grad,0,100,100,lap_noise,0.1,1.0,-1.0,victim_only,grad,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8382,0.8891,0.7260,0.5252,0.6635,0.5129,9
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_output,0,100,100,lap_noise,0.1,1.0,-1.0,victim_only,grad,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8382,0.8891,0.7260,0.5252,0.6635,0.6121,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_grad,0,100,100,lap_noise,0.1,1.0,-1.0,victim_only,grad,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8382,0.8891,0.7260,0.5252,0.6635,0.6686,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_output,0,100,100,lap_noise,0.1,1.0,-1.0,victim_only,grad,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8382,0.8891,0.7260,0.5252,0.6635,0.6555,7
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,en-XGB,sex,all,0,100,100,lap_noise,0.1,1.0,-1.0,victim_only,grad,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8382,0.8891,0.7260,0.5252,0.6635,0.6163,36
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_grad,0,100,100,lap_noise,0.1,1.0,-1.0,victim_only,grad,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8200,0.8707,0.6365,0.5858,0.6635,0.5283,9
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_output,0,100,100,lap_noise,0.1,1.0,-1.0,victim_only,grad,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8200,0.8707,0.6365,0.5858,0.6635,0.6353,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_grad,0,100,100,lap_noise,0.1,1.0,-1.0,victim_only,grad,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8200,0.8707,0.6365,0.5858,0.6635,0.6157,9
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_output,0,100,100,lap_noise,0.1,1.0,-1.0,victim_only,grad,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8200,0.8707,0.6365,0.5858,0.6635,0.6760,7
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,en-XGB,sex,all,0,100,100,lap_noise,0.1,1.0,-1.0,victim_only,grad,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8200,0.8707,0.6365,0.5858,0.6635,0.6137,40
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_grad,0,100,100,lap_noise,0.1,1.0,-1.0,victim_only,grad,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8320,0.8873,0.6766,0.5767,0.6635,0.6263,9
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_output,0,100,100,lap_noise,0.1,1.0,-1.0,victim_only,grad,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8320,0.8873,0.6766,0.5767,0.6635,0.6351,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_grad,0,100,100,lap_noise,0.1,1.0,-1.0,victim_only,grad,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8320,0.8873,0.6766,0.5767,0.6635,0.6700,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_output,0,100,100,lap_noise,0.1,1.0,-1.0,victim_only,grad,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8320,0.8873,0.6766,0.5767,0.6635,0.7020,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,en-XGB,sex,all,0,100,100,lap_noise,0.1,1.0,-1.0,victim_only,grad,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8320,0.8873,0.6766,0.5767,0.6635,0.6419,40
