dataset,batch_size,learning_rate,momentum,weight_decay,gamma,decay_period,gpu,epochs,seed,k,model,use_project_head,norm_type,save_feat,sampling_size,select_size,attack_epoch,interpolate,classifier,property,attack_feat,begin_range,end_range,target_num,aligned,use_MR,act_weight,use_LR,defense,d_para,d_para2,out_para,defend_scope,defend_side,adaptive_noise,norm_threshold,sigma_low,sigma_high,sigma_alpha,curriculum,warmup_epochs,val_ratio,n_seeds,log_norms,out_csv,device,accuracy,auc,precision,recall,gnd_frac,pred_frac,used_time
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_grad,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8256,0.8792,0.6518,0.5892,0.4965,0.4782,7
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_output,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8256,0.8792,0.6518,0.5892,0.4965,0.4803,6
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,en-DT,sex,all,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8256,0.8792,0.6518,0.5892,0.4965,0.4945,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,en-XGB,sex,all,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8256,0.8792,0.6518,0.5892,0.4965,0.4900,28
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,DT,sex,b_grad,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8310,0.8844,0.6646,0.5996,0.4965,0.5110,2
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,DT,sex,b_output,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8310,0.8844,0.6646,0.5996,0.4965,0.4795,2
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,DT,sex,a_grad,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8310,0.8844,0.6646,0.5996,0.4965,0.4993,2
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,DT,sex,a_output,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8310,0.8844,0.6646,0.5996,0.4965,0.4924,2
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_grad,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8310,0.8844,0.6646,0.5996,0.4965,0.4992,7
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_output,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8310,0.8844,0.6646,0.5996,0.4965,0.4831,7
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_grad,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8310,0.8844,0.6646,0.5996,0.4965,0.5073,7
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_output,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8310,0.8844,0.6646,0.5996,0.4965,0.4954,6
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,en-DT,sex,all,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8310,0.8844,0.6646,0.5996,0.4965,0.4969,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,en-XGB,sex,all,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8310,0.8844,0.6646,0.5996,0.4965,0.4924,28
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,DT,sex,b_grad,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8315,0.8828,0.6660,0.6002,0.4965,0.5121,2
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,DT,sex,b_output,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8315,0.8828,0.6660,0.6002,0.4965,0.5279,2
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,DT,sex,a_grad,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8315,0.8828,0.6660,0.6002,0.4965,0.5095,2
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,DT,sex,a_output,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8315,0.8828,0.6660,0.6002,0.4965,0.5173,2
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_grad,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8315,0.8828,0.6660,0.6002,0.4965,0.4844,7
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_output,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8315,0.8828,0.6660,0.6002,0.4965,0.5315,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_grad,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8315,0.8828,0.6660,0.6002,0.4965,0.4955,7
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_output,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8315,0.8828,0.6660,0.6002,0.4965,0.4944,6
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,en-DT,sex,all,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8315,0.8828,0.6660,0.6002,0.4965,0.5032,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,en-XGB,sex,all,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8315,0.8828,0.6660,0.6002,0.4965,0.5011,28
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,DT,sex,b_grad,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8324,0.8770,0.6856,0.5595,0.4965,0.4861,2
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,DT,sex,b_output,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8324,0.8770,0.6856,0.5595,0.4965,0.4977,2
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,DT,sex,a_grad,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8324,0.8770,0.6856,0.5595,0.4965,0.4768,2
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,DT,sex,a_output,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8324,0.8770,0.6856,0.5595,0.4965,0.5030,2
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_grad,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8324,0.8770,0.6856,0.5595,0.4965,0.4853,7
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_output,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8324,0.8770,0.6856,0.5595,0.4965,0.4744,7
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_grad,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8324,0.8770,0.6856,0.5595,0.4965,0.4761,7
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_output,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8324,0.8770,0.6856,0.5595,0.4965,0.5038,6
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,en-DT,sex,all,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8324,0.8770,0.6856,0.5595,0.4965,0.4841,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,en-XGB,sex,all,0,100,100,1,1,1.0,1,withdraw,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8324,0.8770,0.6856,0.5595,0.4965,0.4940,28
adult,64,0.01,0.0,3e-05,0.97,1,0,20,0,3,mlp2,1,1,0,2000,0,18,200,DT,sex,b_grad,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8290,0.8642,0.7106,0.4873,0.6635,0.6578,2
adult,64,0.01,0.0,3e-05,0.97,1,0,20,0,3,mlp2,1,1,0,2000,0,18,200,DT,sex,b_output,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8290,0.8642,0.7106,0.4873,0.6635,0.7082,2
adult,64,0.01,0.0,3e-05,0.97,1,0,20,0,3,mlp2,1,1,0,2000,0,18,200,DT,sex,a_grad,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8290,0.8642,0.7106,0.4873,0.6635,0.6546,2
adult,64,0.01,0.0,3e-05,0.97,1,0,20,0,3,mlp2,1,1,0,2000,0,18,200,DT,sex,a_output,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8290,0.8642,0.7106,0.4873,0.6635,0.6715,2
adult,64,0.01,0.0,3e-05,0.97,1,0,20,0,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_grad,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8290,0.8642,0.7106,0.4873,0.6635,0.6455,7
adult,64,0.01,0.0,3e-05,0.97,1,0,20,0,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_output,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8290,0.8642,0.7106,0.4873,0.6635,0.7137,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,0,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_grad,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8290,0.8642,0.7106,0.4873,0.6635,0.6506,6
adult,64,0.01,0.0,3e-05,0.97,1,0,20,0,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_output,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8290,0.8642,0.7106,0.4873,0.6635,0.6708,6
adult,64,0.01,0.0,3e-05,0.97,1,0,20,0,3,mlp2,1,1,0,2000,0,18,200,en-DT,sex,all,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8290,0.8642,0.7106,0.4873,0.6635,0.6861,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,0,3,mlp2,1,1,0,2000,0,18,200,en-XGB,sex,all,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8290,0.8642,0.7106,0.4873,0.6635,0.6817,28
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,DT,sex,b_grad,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8276,0.8686,0.7073,0.4827,0.6635,0.6759,2
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,DT,sex,b_output,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8276,0.8686,0.7073,0.4827,0.6635,0.6118,3
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,DT,sex,a_grad,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8276,0.8686,0.7073,0.4827,0.6635,0.6648,2
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,DT,sex,a_output,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8276,0.8686,0.7073,0.4827,0.6635,0.6549,2
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_grad,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8276,0.8686,0.7073,0.4827,0.6635,0.6909,7
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_output,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8276,0.8686,0.7073,0.4827,0.6635,0.5877,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_grad,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8276,0.8686,0.7073,0.4827,0.6635,0.6811,6
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_output,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8276,0.8686,0.7073,0.4827,0.6635,0.6511,6
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,en-DT,sex,all,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8276,0.8686,0.7073,0.4827,0.6635,0.6465,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,en-XGB,sex,all,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8276,0.8686,0.7073,0.4827,0.6635,0.6481,28
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,DT,sex,b_grad,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.4943,0.8342,0.3176,0.9606,0.6635,0.6754,2
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,DT,sex,b_output,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.4943,0.8342,0.3176,0.9606,0.6635,0.5398,2
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,DT,sex,a_grad,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.4943,0.8342,0.3176,0.9606,0.6635,0.6799,2
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,DT,sex,a_output,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.4943,0.8342,0.3176,0.9606,0.6635,0.6763,2
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_grad,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.4943,0.8342,0.3176,0.9606,0.6635,0.6574,7
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_output,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.4943,0.8342,0.3176,0.9606,0.6635,0.6112,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_grad,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.4943,0.8342,0.3176,0.9606,0.6635,0.6616,6
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_output,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.4943,0.8342,0.3176,0.9606,0.6635,0.6631,7
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,en-DT,sex,all,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.4943,0.8342,0.3176,0.9606,0.6635,0.6481,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,en-XGB,sex,all,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.4943,0.8342,0.3176,0.9606,0.6635,0.6439,28
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,DT,sex,b_grad,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8259,0.8730,0.7104,0.4655,0.6635,0.6798,2
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,DT,sex,b_output,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8259,0.8730,0.7104,0.4655,0.6635,0.6420,2
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,DT,sex,a_grad,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8259,0.8730,0.7104,0.4655,0.6635,0.6664,2
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,DT,sex,a_output,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8259,0.8730,0.7104,0.4655,0.6635,0.6893,2
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_grad,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8259,0.8730,0.7104,0.4655,0.6635,0.6679,7
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_output,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8259,0.8730,0.7104,0.4655,0.6635,0.6206,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_grad,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8259,0.8730,0.7104,0.4655,0.6635,0.6762,6
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_output,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8259,0.8730,0.7104,0.4655,0.6635,0.6935,7
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,en-DT,sex,all,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8259,0.8730,0.7104,0.4655,0.6635,0.6690,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,en-XGB,sex,all,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8259,0.8730,0.7104,0.4655,0.6635,0.6680,28
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,DT,sex,b_grad,0,100,100,1,1,1.0,1,shuffle,0.5,1.0,-1.0,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,5,0,res_s1_active_adult.csv,cuda,0.8269,0.8606,0.6911,0.5064,0.6635,0.6620,2
